countyFIPS,PopulationDensityperSqMile2010,PopulationEstimate2018,#ICU_beds,MedianAge2010,Smokers_Percentage,DiabetesPercentage,HeartDiseaseMortality,#Hospitals
48387,12.4,12175.0,0.0,45.1,16.970871195,14.8,248.0,0.0
16035,3.6,8758.0,0.0,49.0,13.485175672999999,8.7,156.1,1.0
51057,43.4,10919.0,7.0,43.2,16.927322036,11.8,166.4,1.0
18013,48.9,15234.0,0.0,46.7,18.720410581,5.5,159.9,0.0
40141,9.2,7348.0,0.0,40.9,18.504543134000002,20.1,204.6,0.0
54053,63.4,26718.0,5.0,42.4,23.539484402,15.0,196.0,1.0
18025,35.1,10558.0,0.0,41.8,22.763945817,11.8,185.9,0.0
05039,12.2,7182.0,0.0,42.7,19.211906124000002,5.7,239.1,1.0
16009,12.0,9226.0,0.0,44.8,15.325125364000002,6.3,159.9,1.0
18161,46.6,7037.0,0.0,40.3,20.195060822000002,16.9,176.3,0.0
27107,7.9,6475.0,0.0,45.2,15.132004963,5.9,131.5,1.0
48019,25.9,22824.0,0.0,48.8,13.663315439000002,5.9,169.4,0.0
02261,0.3,9164.0,0.0,39.8,16.590622719000002,10.1,139.0,2.0
06015,28.4,27828.0,6.0,39.1,15.132244804,8.9,180.3,1.0
29057,16.1,7569.0,0.0,45.9,21.317466442,12.7,205.4,0.0
26079,30.6,17824.0,0.0,43.0,18.623563652,12.2,212.5,1.0
32013,1.7,16786.0,3.0,36.2,17.135600729,8.0,190.8,1.0
20077,7.5,5506.0,0.0,44.1,16.883657059,10.0,168.3,1.0
31059,10.2,5527.0,0.0,46.3,13.77712701,10.1,158.0,1.0
05097,12.2,8924.0,0.0,46.8,18.470426628,14.7,235.3,0.0
20159,13.9,9531.0,0.0,39.3,16.679916604000002,11.5,175.2,1.0
30073,3.8,5972.0,0.0,42.8,18.985571317,10.0,137.1,1.0
23017,27.9,57618.0,6.0,44.6,18.030923525,7.5,144.0,2.0
33003,51.4,48779.0,8.0,48.3,14.798997260999998,7.2,137.8,2.0
48377,2.0,6948.0,0.0,38.5,16.35750904,16.8,109.6,0.0
13301,20.5,5251.0,0.0,42.9,19.670161718,21.6,224.4,0.0
36097,55.9,17912.0,0.0,44.2,16.216943722,8.6,173.1,1.0
56043,3.8,7885.0,0.0,41.8,16.859400095,9.3,157.1,1.0
48205,4.2,5619.0,0.0,39.0,13.134024208,4.1,204.5,0.0
24023,46.5,29163.0,2.0,42.7,15.364346522,10.4,205.6,1.0
48247,4.7,5248.0,0.0,35.6,14.88099559,7.3,155.2,0.0
48429,10.7,9433.0,0.0,40.1,16.143652313,6.8,230.9,1.0
48437,8.8,7462.0,0.0,37.0,16.792980832999998,5.5,194.4,1.0
21025,28.2,12726.0,4.0,40.0,26.68442585,18.1,376.0,1.0
21091,45.6,8758.0,0.0,39.5,21.314185196,14.1,185.0,0.0
26019,54.8,17753.0,0.0,46.2,15.681946188,10.2,145.5,1.0
26097,10.9,10787.0,0.0,49.0,18.78896244,12.3,179.9,1.0
26039,25.3,13901.0,6.0,47.7,17.845257997,11.4,190.1,1.0
08063,3.8,7163.0,0.0,39.7,14.119193893,7.6,133.4,1.0
48425,45.5,9016.0,0.0,40.3,15.392775207,6.3,180.5,1.0
49015,2.5,10014.0,0.0,32.8,11.552694972000001,8.2,209.1,0.0
48351,15.5,13746.0,0.0,40.7,15.319755978,10.1,269.5,0.0
20001,26.7,12444.0,0.0,40.8,18.646171970999998,14.7,191.5,1.0
27075,5.2,10658.0,0.0,48.3,13.804636288,7.1,129.6,1.0
41001,5.3,16006.0,2.0,47.9,15.068810597,9.5,157.3,1.0
51051,48.1,14523.0,0.0,43.0,20.793021948,10.1,248.1,1.0
20095,9.1,7310.0,0.0,44.5,13.971262524,10.5,173.4,1.0
27073,9.5,6658.0,0.0,48.9,13.393219173,8.1,136.9,2.0
35057,4.9,15591.0,0.0,41.6,19.551109321,5.4,171.8,0.0
36099,108.9,34300.0,0.0,41.0,15.834344879000001,11.0,154.3,0.0
49019,2.5,9764.0,0.0,39.9,11.110919179000001,8.1,135.4,1.0
21055,25.9,8915.0,0.0,42.6,21.927924026,6.4,248.9,1.0
54091,97.8,16862.0,0.0,42.3,21.029651004,10.7,191.1,1.0
31147,15.2,7937.0,0.0,47.1,16.81022825,7.7,149.0,1.0
36049,21.3,26447.0,6.0,40.2,15.685666859000001,9.7,188.4,1.0
17003,35.0,6060.0,0.0,41.1,21.551918626,6.0,243.4,0.0
31123,3.5,4686.0,0.0,43.4,14.593305207,11.1,156.8,1.0
21175,36.5,13345.0,0.0,38.6,24.970109721999997,9.8,223.6,1.0
54027,37.4,23347.0,0.0,42.6,22.031452094000002,10.7,168.9,1.0
05105,18.9,10352.0,0.0,41.6,18.916973608,12.5,211.9,0.0
29045,14.2,6842.0,0.0,42.3,20.125749204,12.0,239.0,0.0
08049,8.0,15525.0,0.0,41.2,14.168644525,3.9,112.7,1.0
17071,19.4,6709.0,0.0,47.2,14.314352686,10.6,181.6,0.0
48237,9.9,8843.0,0.0,39.2,15.488605028,5.6,254.7,1.0
54065,76.6,17787.0,0.0,45.0,20.756475961,13.2,163.9,1.0
08109,1.9,6843.0,0.0,43.3,17.560154882,10.9,154.3,0.0
38081,4.5,3870.0,0.0,45.9,15.341081248,9.0,147.9,0.0
48009,10.0,8786.0,0.0,42.6,14.062606985999999,9.2,168.9,0.0
23027,53.1,39694.0,4.0,44.1,17.510761602,8.2,167.3,1.0
29185,14.6,9395.0,0.0,48.1,20.767174102000002,10.5,267.0,1.0
48315,27.7,9928.0,0.0,48.4,16.990876974000003,14.8,233.8,0.0
50023,86.6,58140.0,14.0,42.3,14.90318884,6.3,165.8,1.0
56011,2.5,7450.0,0.0,43.6,14.318553991,6.6,150.6,1.0
48475,12.8,11720.0,0.0,37.0,14.068025582,21.0,239.6,1.0
16085,2.7,11041.0,0.0,46.9,11.845524966,4.5,126.6,2.0
21139,30.4,9242.0,0.0,44.9,19.92290794,7.2,240.5,1.0
37073,35.8,11573.0,0.0,42.0,15.828558435,12.2,172.9,0.0
54089,38.6,12760.0,0.0,45.7,23.907823686,8.3,198.6,1.0
21191,53.7,14529.0,0.0,39.5,19.88975986,6.3,209.0,0.0
31101,7.9,8021.0,0.0,47.3,15.107005715,6.9,152.0,1.0
32033,1.1,9475.0,0.0,40.8,17.75645913,7.4,196.9,1.0
40055,9.8,5821.0,0.0,40.1,20.229336946,8.7,231.9,1.0
36123,75.0,24841.0,0.0,40.7,15.130632466,11.7,155.6,1.0
31095,13.2,7097.0,0.0,46.8,15.448445933,6.9,174.1,1.0
51071,48.6,16844.0,0.0,43.2,15.747968434,16.6,212.8,1.0
51600,3616.7,24574.0,0.0,39.1,12.665359761,6.3,103.7,0.0
54047,41.5,18223.0,7.0,43.8,29.523068819000002,16.3,278.5,1.0
33007,18.4,31589.0,3.0,46.4,16.509778171,10.5,170.0,3.0
20205,16.5,8665.0,0.0,43.1,18.094374545999997,15.8,213.6,2.0
08065,19.4,7824.0,0.0,35.0,14.969632987,7.2,177.2,1.0
26003,10.5,9097.0,0.0,47.3,17.608933881,8.5,173.6,1.0
51163,37.3,22752.0,0.0,46.5,16.174326933,10.0,149.2,0.0
18115,71.1,5844.0,0.0,43.7,16.736976311,4.7,167.2,0.0
48059,15.1,13994.0,0.0,43.0,15.452111313,11.1,217.3,0.0
40029,11.5,5520.0,0.0,41.0,19.819052826,12.3,344.9,1.0
48495,8.5,7720.0,0.0,34.7,15.13600526,9.4,251.3,1.0
53051,9.3,13602.0,0.0,47.8,15.35237161,10.4,139.2,1.0
21011,41.6,12383.0,0.0,39.9,23.005928435999998,10.6,227.7,0.0
39163,32.6,13139.0,0.0,39.6,22.344851116999997,13.4,231.7,0.0
48105,1.3,3499.0,0.0,39.1,12.931940190999999,4.2,176.6,0.0
54041,42.5,16024.0,6.0,43.4,22.568119866999997,13.5,207.3,1.0
18007,21.8,8653.0,0.0,40.1,20.870573,13.3,209.4,0.0
48031,14.8,11702.0,0.0,46.7,13.394388603,9.4,131.8,0.0
18155,48.1,10717.0,0.0,39.1,24.01962089,20.6,211.1,0.0
20107,16.3,9750.0,0.0,44.8,18.391204375999997,9.3,190.5,0.0
48175,8.5,7584.0,0.0,45.7,14.273327130999999,6.0,167.9,0.0
26011,43.8,15041.0,5.0,46.7,18.485783597,13.1,250.2,1.0
31065,6.9,4715.0,0.0,47.4,15.532819382000001,7.4,160.7,1.0
56019,2.1,8460.0,0.0,44.8,15.028526890999998,5.5,165.9,1.0
26113,26.3,15113.0,0.0,42.8,17.988870751,11.5,184.8,0.0
35051,2.9,10968.0,0.0,54.5,15.750359494000001,9.4,217.4,1.0
50025,56.7,42756.0,0.0,44.9,14.906224813,6.4,154.4,2.0
48153,6.5,5837.0,0.0,38.5,15.105742550999999,7.7,190.0,1.0
27087,9.7,5519.0,0.0,37.4,25.176803673000002,8.9,175.3,1.0
51111,29.9,12086.0,0.0,43.8,20.163635584,7.4,206.3,0.0
05147,12.4,6490.0,0.0,43.3,21.44540376,24.7,251.7,0.0
17171,21.3,4926.0,0.0,42.7,16.011124784,11.6,192.1,0.0
53049,22.4,22036.0,0.0,50.8,15.2699506,11.0,198.9,2.0
51113,41.5,13295.0,0.0,44.1,16.414868138,9.7,153.4,0.0
20073,5.9,6055.0,0.0,46.7,16.695537678,10.0,171.5,1.0
13249,30.0,5236.0,0.0,37.1,18.294648496,5.2,207.5,0.0
31097,13.9,5134.0,0.0,43.3,15.861127795,8.4,134.7,1.0
51007,35.7,13013.0,0.0,42.7,17.359524965,12.1,153.7,0.0
29093,19.3,10177.0,0.0,42.7,22.000969956,11.2,303.8,1.0
02130,2.8,13918.0,4.0,38.4,16.935100114,8.0,171.6,1.0
18171,23.3,8263.0,0.0,42.4,18.565163112,10.5,200.4,1.0
37029,41.5,10710.0,0.0,40.1,15.55760781,9.1,208.4,0.0
41013,7.0,23867.0,0.0,45.6,16.697761325,14.8,146.7,1.0
48107,6.7,5779.0,0.0,37.9,15.568249799,3.9,190.7,1.0
48483,5.9,5191.0,0.0,40.2,15.330999712999999,5.1,223.1,2.0
50003,55.0,35631.0,10.0,45.1,14.71692596,7.4,166.2,1.0
48169,7.2,6578.0,0.0,33.7,14.325170938,5.6,187.0,0.0
51119,84.1,10769.0,0.0,51.0,15.136546102999999,6.4,166.6,0.0
21077,84.8,8832.0,0.0,37.4,21.138268535999998,12.6,310.3,0.0
50011,75.3,49421.0,0.0,39.6,17.289865487,9.1,159.0,1.0
51181,25.3,6474.0,0.0,45.0,17.290804708,11.8,166.5,0.0
08105,13.1,11250.0,0.0,41.0,14.193381545,6.2,160.0,1.0
36033,31.7,50293.0,13.0,39.3,18.698972223,11.2,180.2,2.0
51125,31.9,14836.0,0.0,47.6,16.497659898,4.0,184.1,0.0
02150,2.1,13345.0,0.0,32.5,15.438973242000001,8.2,115.2,1.0
20143,8.5,5802.0,0.0,42.7,16.788229907999998,9.6,156.7,1.0
23013,108.8,39771.0,8.0,46.2,13.697646418,6.2,153.4,1.0
48077,9.9,10456.0,0.0,44.8,14.894115404,12.8,177.5,1.0
27051,11.0,6021.0,0.0,46.5,15.079528977999999,8.8,147.0,1.0
51043,79.7,14523.0,0.0,44.9,15.262594522999999,10.4,152.6,0.0
51115,104.5,8802.0,0.0,50.1,14.357369524000001,4.1,160.9,0.0
51530,992.0,6237.0,0.0,37.6,21.024275194,7.5,159.8,0.0
21143,38.9,8009.0,0.0,47.9,18.931216957,9.0,251.4,0.0
17175,20.8,5427.0,0.0,43.8,15.859073109,4.7,178.5,0.0
21187,30.9,10880.0,0.0,40.1,20.786306288,16.1,239.0,0.0
33019,81.4,43144.0,0.0,43.9,16.256162544000002,7.7,149.5,1.0
49017,1.0,5080.0,0.0,39.0,10.320546618,6.2,129.0,1.0
50027,58.5,55286.0,0.0,45.8,13.396018208,7.4,154.9,2.0
17155,37.5,5740.0,0.0,45.2,13.631298881,4.1,194.6,0.0
20197,8.9,6899.0,0.0,42.6,13.917541479,8.1,150.9,0.0
50021,66.3,58672.0,13.0,44.3,14.580013635,8.8,162.3,1.0
17059,17.3,5058.0,0.0,44.4,17.027156625,11.7,201.0,0.0
20195,3.4,2793.0,0.0,49.3,13.854813634000001,8.7,182.6,1.0
29041,10.4,7451.0,0.0,45.8,19.429229646,11.0,208.6,0.0
39115,36.2,14604.0,0.0,42.4,21.651559005,12.4,161.7,0.0
48081,3.6,3370.0,0.0,48.4,14.282470587999999,7.0,175.6,0.0
17047,30.2,6392.0,0.0,42.7,14.986962353,3.9,185.9,0.0
35037,3.2,8253.0,0.0,45.6,16.822770855999998,5.4,177.9,1.0
48083,7.1,8397.0,0.0,46.3,15.737412413,14.5,214.6,1.0
08093,7.4,18556.0,0.0,46.9,12.853324383,3.1,98.6,0.0
35023,1.4,4240.0,0.0,40.9,17.024888149000002,6.5,156.5,0.0
51049,33.8,9809.0,0.0,41.6,18.555145506,13.2,163.1,0.0
17169,17.3,6907.0,0.0,43.6,16.459891129000003,12.4,187.3,1.0
21181,36.6,7166.0,0.0,40.5,24.278488696999997,13.9,235.0,0.0
26153,7.2,8068.0,0.0,48.3,18.770696982,13.1,167.6,1.0
50001,48.1,36973.0,0.0,41.3,13.030216513,7.5,152.8,1.0
23007,18.1,29897.0,5.0,43.4,16.197356428,7.1,175.8,1.0
48109,0.6,2204.0,0.0,38.0,18.542606778,13.4,177.7,1.0
36095,52.7,31097.0,0.0,42.5,14.987575215,9.4,183.8,1.0
42057,33.9,14523.0,0.0,41.8,18.114100831,15.4,192.8,1.0
08121,1.9,4909.0,0.0,44.2,13.539430209,11.1,125.6,0.0
21039,26.9,4771.0,0.0,42.9,22.219042209,8.6,217.8,0.0
29205,12.7,6050.0,0.0,42.3,19.361120072000002,5.8,223.2,0.0
48385,4.7,3478.0,0.0,50.5,14.842645723,6.9,156.0,0.0
40033,9.8,5776.0,0.0,41.1,18.019570715,7.4,238.6,0.0
47067,30.7,6549.0,0.0,42.9,25.246234782,14.0,229.5,1.0
08113,5.7,8191.0,0.0,39.3,14.374944825999998,1.7,57.6,0.0
48435,2.8,3758.0,0.0,38.7,11.573098794000002,6.8,165.6,1.0
25007,160.2,17352.0,0.0,45.3,12.018529245,4.8,137.6,1.0
54031,24.1,13775.0,0.0,42.8,22.450104169,11.8,151.7,0.0
26141,20.3,12738.0,0.0,51.7,16.008510326,11.0,175.6,0.0
32015,1.1,5575.0,0.0,37.1,17.114542453,14.8,175.0,1.0
39067,39.4,15174.0,0.0,44.4,20.204813125999998,10.7,234.9,1.0
54087,30.9,13932.0,0.0,43.5,23.20495617,11.3,173.9,1.0
20201,6.5,5420.0,0.0,46.4,14.398130189000002,5.0,154.0,2.0
21223,58.1,8515.0,0.0,39.5,20.518275487,12.9,236.4,0.0
31167,14.3,5970.0,0.0,38.6,14.069033128,5.8,153.9,0.0
20007,4.3,4472.0,0.0,45.8,16.698919432,8.1,222.2,2.0
27125,9.5,3999.0,0.0,41.9,14.553909250999999,7.0,139.9,0.0
30099,2.7,6162.0,0.0,45.8,14.887896657,4.6,141.0,1.0
30007,4.7,6085.0,0.0,45.4,15.287036077,6.2,130.3,1.0
30089,4.1,11844.0,0.0,49.8,18.376930736,6.8,173.5,1.0
04011,4.6,9483.0,0.0,34.8,14.269949853,11.3,152.3,0.0
16007,6.1,6050.0,0.0,40.5,13.165872417000001,5.9,132.6,1.0
23029,12.8,31490.0,0.0,46.1,18.229789574,9.8,163.7,2.0
23009,34.3,54811.0,6.0,46.3,14.394734709000002,6.9,162.5,3.0
31031,1.0,5761.0,0.0,45.4,14.34746814,5.9,144.7,1.0
51036,39.7,6941.0,0.0,46.6,17.183697797,13.9,163.8,0.0
02240,0.3,6918.0,0.0,37.4,19.61017034,8.6,143.2,0.0
08019,23.0,9605.0,0.0,46.6,12.483216724000002,5.2,130.9,0.0
31169,9.1,5039.0,0.0,49.2,13.466771515,6.1,181.1,1.0
48317,5.3,5753.0,0.0,34.7,13.53934553,4.0,250.4,1.0
49001,2.6,6580.0,0.0,31.9,10.702726876,7.9,144.4,2.0
51735,793.3,12190.0,0.0,43.5,13.563563615,5.8,139.3,0.0
16015,3.7,7634.0,0.0,48.4,12.946633147,9.3,130.6,0.0
21237,33.1,7177.0,0.0,40.9,29.076769358000004,10.3,375.8,0.0
48403,22.1,10589.0,0.0,50.5,16.001867285,5.6,228.8,1.0
49025,1.8,7709.0,0.0,44.5,9.1450365874,6.6,157.5,1.0
08021,6.4,8200.0,0.0,38.2,15.554174957,6.3,155.4,1.0
08081,2.9,13188.0,0.0,35.8,14.581587317,7.2,109.8,1.0
23023,139.1,35634.0,0.0,44.1,13.590921937000001,6.4,147.5,0.0
31105,4.0,3618.0,0.0,46.0,15.140060410999999,8.9,146.4,1.0
40067,8.5,6123.0,0.0,42.4,19.131091747,8.3,264.6,1.0
21007,33.4,7979.0,0.0,42.4,20.458640295,13.4,196.8,0.0
48383,2.9,3741.0,0.0,33.5,14.999010754,6.2,192.3,1.0
02220,3.1,8647.0,0.0,38.2,16.250454989,7.2,156.5,2.0
06063,7.8,18804.0,0.0,49.6,11.489555607,7.8,170.2,3.0
21165,31.0,6451.0,0.0,40.6,21.258876109000003,20.4,270.0,0.0
26085,20.3,11881.0,0.0,50.1,20.440323802,5.4,212.2,0.0
08071,3.3,14503.0,0.0,43.9,15.036140120999999,7.7,144.7,1.0
20127,8.5,5521.0,0.0,47.2,15.106340315,11.2,167.0,1.0
51097,22.0,7042.0,0.0,45.2,17.984344830999998,9.9,166.0,0.0
08095,6.5,4286.0,0.0,42.8,12.29095581,9.6,155.8,2.0
53031,16.6,31729.0,6.0,53.9,11.732302326,4.8,127.7,1.0
48129,4.0,3319.0,0.0,42.5,13.943192478,9.3,226.0,0.0
51021,19.1,6293.0,0.0,43.6,15.447582602999999,13.4,213.5,0.0
42123,47.3,39498.0,6.0,45.1,18.937063924,8.2,199.6,1.0
48207,6.5,5813.0,0.0,44.6,15.705160073,8.6,208.2,1.0
54007,28.4,14089.0,0.0,43.8,23.036638353,8.8,174.8,1.0
41057,22.9,26787.0,4.0,47.5,14.872262935999998,4.7,130.1,1.0
54095,35.9,8746.0,0.0,45.2,21.202811386,7.7,187.2,1.0
06043,12.6,17471.0,0.0,49.2,11.745263222,4.8,174.5,1.0
21023,41.3,8239.0,0.0,39.2,21.008255145,8.4,238.9,0.0
29197,14.4,4599.0,0.0,41.3,20.577796105,11.4,181.2,0.0
53043,4.6,10740.0,0.0,47.6,13.011999515,8.9,146.2,2.0
16071,3.6,4488.0,0.0,39.1,12.96024348,6.2,156.9,1.0
23015,75.6,34342.0,4.0,48.1,14.524588742,6.2,156.5,1.0
26135,15.3,8276.0,0.0,49.7,17.33866018,15.4,236.3,0.0
48103,5.6,4794.0,0.0,35.2,13.096422992,7.8,220.1,1.0
42105,16.1,16622.0,4.0,44.9,18.577393849,8.4,173.4,1.0
48421,3.3,3079.0,0.0,36.8,13.42590776,3.5,241.8,0.0
51580,1090.1,5460.0,0.0,42.9,18.206430874000002,7.6,330.5,0.0
20123,9.1,6150.0,4.0,45.6,16.147950948,5.8,133.4,1.0
23003,10.8,67111.0,12.0,45.3,18.592721462,10.2,172.2,4.0
51610,6169.8,14772.0,0.0,39.0,13.023780008,4.8,101.5,0.0
54075,9.3,8414.0,0.0,47.1,22.557996356,10.9,161.0,1.0
08007,9.0,13765.0,0.0,48.4,13.476071073,3.0,122.6,1.0
35028,164.4,19101.0,6.0,44.3,11.4489648,5.0,119.2,1.0
41015,13.7,22813.0,0.0,53.5,15.065972620999998,7.9,159.5,1.0
53059,6.7,11924.0,0.0,44.0,14.619282992999999,8.4,141.2,0.0
29171,9.6,4757.0,0.0,45.1,21.604293175,10.8,197.2,1.0
15007,108.2,72133.0,9.0,41.3,12.737811500000001,7.9,125.1,3.0
48197,6.0,3922.0,0.0,42.7,14.989436422,6.7,220.0,2.0
54085,23.1,9721.0,0.0,44.3,21.907867167,10.5,201.4,0.0
48065,6.7,6005.0,0.0,42.4,12.556451868,6.7,204.5,0.0
54093,17.1,6955.0,0.0,46.3,20.712988024,15.6,196.2,0.0
51157,27.7,7252.0,0.0,47.5,13.404757641,6.5,135.2,0.0
35007,3.7,12110.0,4.0,46.7,16.948099829,10.1,138.9,1.0
26001,16.2,10362.0,0.0,55.2,16.050088064,7.2,239.9,0.0
50015,53.4,25300.0,0.0,39.7,14.805665843,6.0,143.5,1.0
56017,2.4,4555.0,0.0,48.6,15.268707934000002,10.7,162.7,1.0
51045,15.8,5064.0,0.0,44.8,14.990228444000001,8.3,166.3,0.0
41063,2.2,7081.0,0.0,50.5,14.100746460999998,7.5,152.4,1.0
27077,3.1,3758.0,0.0,48.7,14.703404105,11.6,134.2,1.0
35019,1.6,4341.0,0.0,40.1,14.932569973,10.6,158.3,1.0
51720,529.1,3968.0,11.0,40.0,19.665039259,8.3,242.8,1.0
26119,17.9,9265.0,0.0,52.3,16.622484362999998,15.2,211.6,0.0
35059,1.2,4118.0,0.0,40.9,15.347977985,11.5,168.0,1.0
50005,48.1,30302.0,4.0,42.1,15.458265239000001,6.9,165.3,1.0
54105,24.6,5830.0,0.0,44.4,23.248005343000003,14.1,202.9,0.0
08055,4.2,6889.0,0.0,51.8,13.173637306,5.1,135.1,1.0
08091,8.2,4833.0,0.0,50.0,12.616688327,4.6,81.7,0.0
50019,39.3,26907.0,5.0,43.7,16.748439664,7.3,163.3,1.0
41023,1.6,7176.0,0.0,50.0,14.679592238,5.6,142.3,1.0
50017,42.1,28999.0,2.0,43.8,14.2188035,7.6,160.0,1.0
06049,2.5,8777.0,0.0,46.1,13.824458392999999,15.4,186.6,2.0
48191,3.8,3028.0,0.0,43.5,18.762493013,9.4,232.5,0.0
41025,0.7,7329.0,2.0,45.2,16.275000321,9.3,142.9,1.0
41037,1.0,7879.0,0.0,47.4,17.449994933,12.0,149.9,1.0
06105,4.3,12535.0,0.0,49.3,14.700216999,5.3,179.4,1.0
08047,36.3,6121.0,0.0,45.6,12.742128838,4.3,128.7,0.0
54073,58.5,7507.0,0.0,42.4,22.406853938,14.0,195.0,0.0
54101,16.5,8285.0,0.0,44.1,23.386586766,11.9,191.0,1.0
48119,20.4,5349.0,0.0,44.0,16.167868908,8.4,231.1,0.0
08103,2.1,6336.0,0.0,38.0,14.133557755999998,3.3,123.7,2.0
53055,90.7,17128.0,0.0,52.7,12.000595653,3.3,124.8,1.0
08073,2.1,5610.0,0.0,40.9,14.783170585999999,7.9,126.2,1.0
53019,3.4,7649.0,0.0,47.3,16.748333178,6.9,155.5,1.0
27031,3.6,5393.0,0.0,49.8,15.457545057,6.2,107.7,1.0
48267,3.7,4362.0,0.0,48.6,13.992274084000002,5.0,164.8,1.0
48359,1.4,2131.0,0.0,34.4,14.869413667,5.0,204.0,0.0
32021,1.3,4514.0,0.0,49.2,21.471849074,10.1,242.8,1.0
51017,8.9,4292.0,0.0,47.5,17.098474486,3.8,170.1,1.0
48461,2.7,3671.0,0.0,36.5,14.404818284000001,6.5,178.3,2.0
32027,1.1,6666.0,0.0,41.0,17.95000836,6.1,182.6,1.0
31049,4.4,1825.0,0.0,48.3,13.949620688,8.5,159.6,0.0
08011,4.3,5882.0,0.0,39.8,18.217267397,6.8,157.6,0.0
32029,15.3,4029.0,0.0,50.5,15.281900687,8.9,185.0,0.0
48311,0.6,749.0,0.0,49.8,12.279315544000001,9.1,153.6,0.0
50013,85.2,7090.0,0.0,45.5,13.19119158,7.4,143.5,0.0
41055,2.1,1708.0,0.0,48.2,13.925364098,3.9,153.8,0.0
42113,14.3,6071.0,0.0,49.9,17.47370556,11.7,190.4,0.0
50009,9.5,6250.0,0.0,47.4,15.912821727999999,9.5,149.7,0.0
23021,4.4,16800.0,0.0,48.1,18.900871762999998,8.2,180.3,2.0
30061,3.5,4316.0,0.0,49.8,17.79198375,5.8,161.5,1.0
